time,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),windspeed_100m (km/h),winddirection_10m (°),winddirection_100m (°),windgusts_10m (km/h),latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2022-01-11T00:00,2.6,72,0,0,46,51,0,0,20.3,29.6,120,117,39.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T01:00,3,63,0,0,42,47,0,0,22.1,30.2,114,113,41.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T02:00,3.9,56,0,0,40,44,0,0,21.8,28.9,112,111,42.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T03:00,4.6,51,0,0,27,30,0,0,22.2,29,110,110,43.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T04:00,5.4,46,0,0,10,11,0,0,22.7,29.8,108,108,45.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T05:00,5.7,43,0,0,8,9,0,0,23.4,30.9,104,105,47.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T06:00,5.7,42,0,0,5,6,0,0,23.4,31.6,101,101,47.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T07:00,5.6,44,0,0,1,1,0,0,22.8,30.8,96,97,43.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T08:00,4.9,45,0,0,0,0,0,0,20.5,28.5,92,92,37.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T09:00,3.8,51,0,0,0,0,0,0,15.9,24.9,87,87,26.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T10:00,2.7,58,0,0,0,0,0,0,12,21.5,83,80,21.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T11:00,2,63,0,0,0,0,0,0,10.2,19.2,82,77,17.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T12:00,1.6,66,0,0,0,0,0,0,8.1,16.6,77,77,14,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T13:00,1.1,70,0,0,0,0,0,0,7.2,15.3,72,75,12.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T14:00,0.6,73,0,0,0,0,0,0,7.1,15.6,66,71,11.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T15:00,0.2,76,0,0,0,0,0,0,7.3,15.8,70,73,12.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T16:00,0,77,0,0,0,0,0,0,7.8,16.2,77,77,13.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T17:00,-0.2,78,0,0,0,0,0,0,8,16.5,80,79,14,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T18:00,-0.4,80,0,0,0,0,0,0,6.8,14.9,90,83,16.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T19:00,-0.7,82,0,0,0,0,0,0,6.3,13,114,95,12.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T20:00,-1.1,82,0,0,0,0,0,0,6.4,12.8,133,106,13,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T21:00,-1.5,83,0,0,0,0,0,0,7.1,13.3,131,109,13.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T22:00,-1.6,83,0,0,0,0,0,0,5.9,11.3,133,107,13,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-11T23:00,-1.3,83,0,0,0,0,0,0,4.8,10.2,117,100,11.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T00:00,0.3,79,0,0,0,0,0,0,3.9,5.9,146,101,12.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T01:00,3.3,61,0,0,0,0,0,0,2.9,3.3,150,139,13.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T02:00,4.8,53,0,0,0,0,0,0,1.5,1.6,76,63,14,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T03:00,5.8,48,0,0,0,0,0,0,1.9,2.6,22,16,14.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T04:00,6.5,46,0,0,3,3,0,0,2.5,3.3,352,347,17.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T05:00,7.1,46,0,0,1,1,0,0,3.3,4.1,311,308,17.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T06:00,7.4,46,0,0,0,0,0,0,4.2,5.2,290,282,16.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T07:00,7.2,46,0,0,0,0,0,0,5.6,6.9,285,279,16.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T08:00,6.8,47,0,0,0,0,0,0,6.7,8.5,286,282,14.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T09:00,5.8,54,0,0,0,0,0,0,6,10.1,295,287,8.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T10:00,4.5,62,0,0,0,0,0,0,7.7,11.3,298,292,10.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T11:00,3.3,69,0,0,0,0,0,0,7.3,14.8,290,284,13,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T12:00,2.6,73,0,0,0,0,0,0,8.7,19.5,277,275,14.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T13:00,2,77,0,0,0,0,0,0,8,15.9,262,264,10.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T14:00,1.5,80,0,0,0,0,0,0,7.6,11.3,225,239,10.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T15:00,1.4,79,0,0,0,0,0,0,7.7,11.8,208,220,10.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T16:00,0.8,82,0,0,6,5,2,0,7.9,13.7,196,203,11.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T17:00,0.1,85,0,0,31,26,13,0,7.7,16.2,191,193,12.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T18:00,-0.2,87,0,0,64,56,23,0,8.4,19.8,187,183,14.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T19:00,1.4,82,0,0,57,59,7,0,10.8,22.8,178,174,19.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T20:00,2.1,78,0,0,53,50,0,27,14.1,27.3,165,159,24.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T21:00,2.7,76,0,0,51,56,0,2,17.6,31.1,139,135,31.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T22:00,2.7,78,0,0,68,61,1,42,16.7,28.8,123,118,34.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-12T23:00,2.5,81,0,0,66,52,1,61,18.7,31.4,118,114,34.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T00:00,2.9,80,0,0,56,45,0,51,19.8,31.7,119,116,38.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T01:00,3.5,73,0,0,50,46,0,28,24.8,34.8,116,114,46.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T02:00,4.2,64,0,0,51,50,1,18,24.1,32.7,112,111,46.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T03:00,4.7,57,0,0,76,84,0,0,22.5,29.6,112,111,44.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T04:00,5.1,54,0,0,79,88,0,0,22.5,29.4,112,112,42.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T05:00,5.3,51,0,0,86,95,0,0,21.5,28.4,111,110,40.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T06:00,5.2,50,0,0,90,100,0,0,20.3,27.1,110,109,37.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T07:00,5,48,0,0,86,96,0,0,20.3,27.1,103,104,38.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T08:00,4.5,48,0,0,86,95,0,0,19.4,26.4,101,101,35.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T09:00,3.8,50,0,0,62,69,0,0,16,23.9,98,97,26.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T10:00,3,55,0,0,41,45,0,0,10.9,19.5,96,94,20.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T11:00,2.2,60,0,0,16,18,0,0,10.8,19.1,88,86,17.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T12:00,1.4,66,0,0,5,5,0,0,10.4,19.5,92,87,16.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T13:00,0.8,69,0,0,1,1,0,0,9.4,2.6,92,74,16.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T14:00,0.4,72,0,0,1,1,0,0,9.4,6.2,92,83,15.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T15:00,0,74,0,0,0,0,0,0,9,7.6,95,90,13.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T16:00,-0.4,76,0,0,0,0,0,0,8.3,9.4,95,90,13.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T17:00,-0.6,78,0,0,0,0,0,0,8.7,13.7,97,90,13.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T18:00,-0.8,79,0,0,0,0,0,0,8.9,15.9,104,94,13.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T19:00,-1,83,0,0,0,0,0,0,8.8,17,102,94,15.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T20:00,-1.2,84,0,0,0,0,0,0,8.3,18.4,95,88,16.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T21:00,-1.3,85,0,0,2,0,0,5,8.3,18.4,85,78,15.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T22:00,-1.5,86,0,0,2,1,0,2,7.6,15.9,85,77,13.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-13T23:00,-1.6,86,0,0,3,3,0,0,6.6,11.4,81,66,11.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T00:00,0.3,81,0,0,6,5,0,5,9.1,17.8,214,352,10.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T01:00,2.7,68,0,0,1,1,0,0,7.4,14.3,219,342,11.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T02:00,4.4,60,0,0,2,2,0,0,7.5,17.3,235,337,12.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T03:00,5.7,55,0,0,30,25,1,24,8.6,19.2,255,332,18,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T04:00,6.5,53,0,0,35,23,19,9,9.7,18.9,272,325,17.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T05:00,6.9,51,0,0,64,30,28,66,10.9,18.6,279,319,21.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T06:00,7.3,50,0,0,80,8,73,98,12,18.3,286,313,22.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T07:00,6.9,49,0,0,89,0,100,97,12.2,19.3,289,315,20.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T08:00,6.5,51,0,0,86,0,100,87,12.7,19.9,295,314,18.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T09:00,6,54,0,0,89,0,100,97,11.4,20.3,298,307,13.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T10:00,5.6,59,0,0,68,0,85,56,9.9,19.1,303,306,13,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T11:00,5.2,63,0,0,75,0,94,62,9.6,18.5,304,303,11.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T12:00,5,67,0,0,56,0,81,23,10.2,19.5,302,304,9,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T13:00,4.8,71,0,0,53,0,85,6,9.3,15.6,306,299,9.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T14:00,4.6,75,0,0,57,3,90,0,8.2,13,311,289,7.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T15:00,4.3,79,0,0,83,28,97,0,7.4,11.2,317,285,7.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T16:00,4.3,82,0,0,100,54,96,0,6.9,9,321,286,7.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T17:00,3.5,86,0,0,100,68,88,0,6.9,7.7,321,281,8.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T18:00,3.2,85,0,0,76,42,63,0,4,6.8,270,267,7.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T19:00,2.3,93,0,0,47,21,46,0,4.2,6.6,250,248,9,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T20:00,1.6,93,0,0,10,5,9,0,4.2,6.2,239,234,10.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T21:00,0.8,93,0,0,1,0,1,0,4.3,5.1,246,225,10.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T22:00,0.4,93,0,0,0,0,0,0,3.4,3.1,252,225,10.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-14T23:00,-0.1,93,0,0,0,0,0,0,1.4,0.8,270,153,10.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T00:00,1.4,93,0,0,1,1,0,0,6.7,11.6,164,158,12.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T01:00,4.5,81,0,0,0,0,0,0,5.8,7.7,173,169,13.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T02:00,6.5,71,0,0,0,0,0,0,7.2,9,183,180,16.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T03:00,8.1,60,0,0,0,0,0,0,8.3,10.4,180,180,19.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T04:00,9.3,54,0,0,0,0,0,0,9.5,12,171,171,21.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T05:00,10.1,51,0,0,0,0,0,0,10.6,13.5,170,171,22,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T06:00,10.5,50,0,0,0,0,0,0,9.7,12.7,165,165,20.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T07:00,10.7,51,0,0,5,5,0,0,9.2,11.8,159,160,20.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T08:00,10.4,51,0,0,0,0,0,1,7,10.4,159,160,16.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T09:00,9.3,56,0,0,5,5,0,0,4.2,7.8,149,158,7.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T10:00,8,63,0,0,8,2,0,22,2.4,4.7,207,176,5.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T11:00,7.1,65,0,0,28,0,0,93,3.6,2.8,276,230,6.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T12:00,6.4,70,0,0,28,0,0,94,5.2,3.6,295,276,7.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T13:00,5.9,73,0,0,30,0,0,100,5.5,4,293,280,5.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T14:00,5.5,75,0,0,30,0,0,100,4,3.3,275,257,4.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T15:00,5.1,77,0,0,29,0,0,98,1.6,1.3,297,236,5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T16:00,3.3,84,0,0,47,0,28,100,1.8,2.2,180,171,7.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T17:00,2.6,88,0,0,86,0,94,97,4.3,5.6,138,140,9.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T18:00,3,88,0,0,78,0,88,83,5.5,10.3,113,115,9.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T19:00,3.3,91,0,0,68,0,83,59,5.9,13.9,104,100,10.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T20:00,3.4,91,0,0,55,0,87,8,6.2,14.9,111,98,10.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T21:00,2.8,91,0,0,52,0,86,1,6.6,14.4,112,94,11.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T22:00,2.9,91,0,0,44,0,73,0,6.2,15.5,100,87,11.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-15T23:00,2.9,90,0,0,28,0,46,0,6.5,16.9,93,79,12.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T00:00,3.8,89,0,0,8,0,13,0,8,14.5,85,67,14.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T01:00,6.8,78,0,0,1,0,2,0,8.4,11.6,80,74,17.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T02:00,8.5,70,0,0,1,1,0,0,12.3,15.6,69,67,23.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T03:00,9.6,63,0,0,21,22,2,0,14.2,18.2,63,63,26.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T04:00,10.2,59,0,0,40,44,0,0,15.9,20.3,57,57,30.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T05:00,10.3,59,0,0,35,39,0,0,16.6,21.3,56,56,32.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T06:00,10.1,60,0,0,39,43,0,0,18.2,23.7,56,57,34.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T07:00,9.4,61,0,0,34,37,0,1,19,25.2,53,53,36.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T08:00,8.3,64,0,0,68,42,1,99,18.2,25.4,52,52,33.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T09:00,7.3,68,0,0,37,6,2,100,15.3,25,51,50,27.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T10:00,6.3,72,0,0,32,1,1,100,12.5,22.7,49,47,22.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T11:00,5.8,73,0,0,31,0,2,100,11,20.9,49,46,20.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T12:00,5.5,74,0,0,32,0,3,100,9.2,19.5,42,39,16.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T13:00,5.4,76,0,0,31,0,1,100,6.7,16.6,36,30,12.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T14:00,5.2,78,0,0,45,0,25,100,6,14,33,23,10.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T15:00,5.1,80,0,0,83,0,89,100,6.4,12.6,43,24,10.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T16:00,5,81,0,0,84,0,90,100,5.4,11.4,37,18,9,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T17:00,5,82,0,0,86,0,93,100,5.6,13.1,40,21,8.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T18:00,5,83,0,0,86,0,93,100,5.6,13.9,40,21,8.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T19:00,5.2,84,0,0,85,0,91,100,6.6,15.1,41,25,11.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T20:00,5.3,83,0,0,88,0,96,100,7.4,16.9,39,27,12.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T21:00,5.4,83,0,0,87,0,95,100,7.7,17.2,37,26,12.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T22:00,5.4,83,0,0,75,0,75,100,7.1,15.7,45,32,13.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-16T23:00,5.5,83,0,0,70,2,63,100,7.9,17.4,43,34,13.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T00:00,6.3,80,0,0,69,10,50,100,9.6,17.7,34,27,16.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T01:00,8,71,0,0,40,8,4,100,10.2,15,18,17,20.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T02:00,9.2,65,0,0,47,16,5,100,10,12.5,13,12,23,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T03:00,9.9,62,0,0,100,45,54,100,7.9,9.7,360,356,21.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T04:00,10.4,60,0,0,100,58,83,100,5.9,7.1,349,345,19.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T05:00,10.5,59,0,0,100,75,71,100,3.6,4,6,360,16.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T06:00,10.8,58,0,0,100,78,65,100,6.5,7.8,34,34,14,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T07:00,10.8,58,0,0,100,65,64,100,9,11.3,37,37,19.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T08:00,10.2,62,0,0,100,39,92,100,10.7,14.6,33,33,21.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T09:00,9,70,0,0,98,11,96,100,12.2,20.3,28,27,23,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T10:00,7.7,76,0,0,87,3,91,98,10.8,20.1,26,24,20.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T11:00,7,79,0,0,73,0,71,100,10.8,20.8,26,23,18.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T12:00,6.5,80,0,0,80,0,84,100,9.4,18.8,32,29,16.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T13:00,6.1,81,0,0,79,0,81,100,10,19.6,41,36,15.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T14:00,5.8,82,0,0,72,1,68,100,9.7,19.9,51,45,16.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T15:00,5.5,82,0,0,67,8,50,100,9.7,19.9,48,44,16.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T16:00,5.4,82,0,0,57,4,42,95,9.4,19.9,47,41,15.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T17:00,5,83,0,0,68,5,62,86,8.7,19.4,52,43,14.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T18:00,4.6,84,0,0,55,5,35,97,8.8,19.4,55,47,14,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T19:00,4.6,83,0,0,43,8,12,96,8.8,19.1,55,47,15.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T20:00,4.2,85,0,0,32,1,9,86,7.6,18.4,59,48,12.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T21:00,3.7,87,0,0,20,5,13,24,7.1,17.4,60,50,13.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T22:00,3.3,89,0,0,2,2,0,1,6.7,15.4,74,57,12.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-17T23:00,3,90,0,0,1,1,0,0,7.3,17.3,57,48,12.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T00:00,4,88,0,0,2,2,0,0,8.9,15.6,47,40,15.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T01:00,7.1,73,0,0,1,1,0,0,9.1,11.8,34,31,17.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T02:00,8.4,65,0,0,6,7,0,0,8.4,10.6,20,18,20.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T03:00,9.4,60,0,0,7,8,0,0,7.2,8.7,18,17,19.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T04:00,10.3,55,0,0,63,70,0,0,5.2,5.8,25,22,18.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T05:00,10.8,53,0,0,56,62,0,0,5.8,6.6,30,29,18.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T06:00,11,52,0,0,67,74,0,0,7.1,7.9,24,24,19.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T07:00,10.5,54,0,0,58,64,0,0,9.3,11.4,13,13,22.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T08:00,9.7,58,0,0,23,26,0,0,11.6,15.2,5,4,25.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T09:00,8.2,66,0,0,5,5,0,0,12.2,20.5,358,357,22.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T10:00,6.7,75,0,0,2,2,0,0,10.8,21.7,345,341,19.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T11:00,5.9,79,0,0,0,0,0,0,10.8,22.6,339,335,17.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T12:00,5.4,82,0,0,0,0,0,0,10.2,22.2,337,333,15.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T13:00,5,84,0,0,0,0,0,0,9.7,21.9,333,330,15.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T14:00,4.7,85,0,0,0,0,0,0,9.9,22.3,327,326,15.8,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T15:00,4.5,86,0,0,0,0,0,0,9.2,21.7,321,318,16.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T16:00,4.3,87,0,0,0,0,0,0,9.2,21.6,318,314,15.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T17:00,4.2,88,0,0,1,1,0,0,8.9,21.4,317,312,15.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T18:00,4.1,88,0,0,1,1,0,0,8.9,21.4,317,312,15.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T19:00,4.3,90,0,0,1,1,0,0,8.4,21.4,317,311,15.1,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T20:00,4.2,90,0,0,2,2,0,0,7.9,20,317,309,13.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T21:00,4,91,0,0,0,0,0,0,7.1,18.7,319,310,12.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T22:00,3.9,92,0,0,1,1,0,0,10.2,15.1,321,303,11.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-18T23:00,3.7,92,0,0,1,1,0,0,10,13.8,330,309,11.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-19T00:00,5.2,92,0,0,0,0,0,0,7.7,14,332,314,14.4,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-19T01:00,9,80,0,0,1,1,0,0,7.1,10.4,319,314,16.9,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-19T02:00,10.5,71,0,0,23,26,0,0,7.6,9.7,295,292,20.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-19T03:00,11.8,64,0,0,47,52,0,0,5.2,6.2,282,280,18.7,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-19T04:00,12.6,60,0,0,75,83,0,0,1.6,1.8,297,281,16.6,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-19T05:00,13,56,0,0,83,92,0,0,1.8,2.2,90,99,14,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-19T06:00,13,57,0,0,90,100,0,0,4.5,5.5,61,67,17.3,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-19T07:00,12.7,58,0,0,80,89,0,0,7.5,9.8,35,36,20.2,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-19T08:00,11.9,65,0,0,77,85,0,0,9,12.6,23,24,20.5,31.2304,"121.4737	",4,0,GMT,GMT
2022-01-19T09:00,10.6,75,0,0,75,83,1,0,9.5,16.9,25,20,18.7,31.2304,"121.4737	",4,0,GMT,GMT
